"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 23 14:32:00 GMT 2021","Fri Jul 23 14:32:10 GMT 2021","10252","","ru.netology.cases.OrderByCreditTest","","ru.netology.cases.OrderByCreditTest","shouldNotSendWithCyrillicOwner","Заявка ""Кредит по данным карты"" не отправляется с символами на кириллице в поле ""Владелец""",""
"passed","Fri Jul 23 14:30:48 GMT 2021","Fri Jul 23 14:30:49 GMT 2021","948","","ru.netology.cases.OrderByCardTest","","ru.netology.cases.OrderByCardTest","shouldNotSendWithIncorrectCvc","Заявка ""Оплата по карте"" не отправляется с невалидным значением в поле ""CVC/CVV""",""
"failed","Fri Jul 23 14:31:25 GMT 2021","Fri Jul 23 14:31:30 GMT 2021","5194","","ru.netology.cases.OrderByCreditTest","","ru.netology.cases.OrderByCreditTest","shouldNotVisibleValidatedErrorsAfterFillValidData","Ошибки валидации не отображаются при заполнении полей валидными данными",""
"failed","Fri Jul 23 14:29:19 GMT 2021","Fri Jul 23 14:29:27 GMT 2021","7654","","ru.netology.cases.DataBaseTest","","ru.netology.cases.DataBaseTest","shouldEqualsAmountsApprovedCreditByCardIntoDatabase","После успешной заявки ""Купить в кредит"" сумма платежа равна сумме платежа в базе данных",""
"passed","Fri Jul 23 14:30:59 GMT 2021","Fri Jul 23 14:31:00 GMT 2021","901","","ru.netology.cases.OrderByCardTest","","ru.netology.cases.OrderByCardTest","shouldNotSendWithShortCardNumber","Заявка ""Оплата по карте"" не отправляется с невалидным значением в поле ""Номер карты""",""
"failed","Fri Jul 23 14:31:20 GMT 2021","Fri Jul 23 14:31:25 GMT 2021","4591","","ru.netology.cases.OrderByCreditTest","","ru.netology.cases.OrderByCreditTest","shouldNotSendEmptyFields","Пустая форма заявки ""Кредит по данным карты"" не отправляется в банк",""
"failed","Fri Jul 23 14:30:49 GMT 2021","Fri Jul 23 14:30:59 GMT 2021","10193","","ru.netology.cases.OrderByCardTest","","ru.netology.cases.OrderByCardTest","shouldNotSendWithCyrillicOwner","Заявка ""Оплата по карте"" не отправляется с символами на кириллице в поле ""Владелец""",""
"passed","Fri Jul 23 14:29:03 GMT 2021","Fri Jul 23 14:29:13 GMT 2021","9974","","ru.netology.cases.DataBaseTest","","ru.netology.cases.DataBaseTest","shouldStoreDeclinedOrderByCardIntoDatabase","После отклоненной заявки ""Оплата по карте"", данные о заявке со статусом DECLINED сохраняются в базе данных",""
"passed","Fri Jul 23 14:32:10 GMT 2021","Fri Jul 23 14:32:11 GMT 2021","889","","ru.netology.cases.OrderByCreditTest","","ru.netology.cases.OrderByCreditTest","shouldNotSendWithShortCardNumber","Заявка ""Кредит по данным карты"" не отправляется с невалидным значением в поле ""Номер карты""",""
"passed","Fri Jul 23 14:29:40 GMT 2021","Fri Jul 23 14:29:48 GMT 2021","7995","","ru.netology.cases.DataBaseTest","","ru.netology.cases.DataBaseTest","shouldStoreDeclinedCreditByCardIntoDatabase","После отклоненной заявки ""Купить в кредит"", данные о заявке со статусом DECLINED сохраняются в базе данных",""
"passed","Fri Jul 23 14:31:52 GMT 2021","Fri Jul 23 14:31:53 GMT 2021","965","","ru.netology.cases.OrderByCreditTest","","ru.netology.cases.OrderByCreditTest","shouldNotSendWithPastPeriod","Заявка ""Кредит по данным карты"" не отправляется со значением года прошлого периода в поле ""Год""",""
"passed","Fri Jul 23 14:31:51 GMT 2021","Fri Jul 23 14:31:52 GMT 2021","826","","ru.netology.cases.OrderByCreditTest","","ru.netology.cases.OrderByCreditTest","shouldNotSendWithTooBigMonth","Заявка ""Кредит по данным карты"" не отправляется со значением месяца, больше ""12"", в поле ""Месяц""",""
"failed","Fri Jul 23 14:32:11 GMT 2021","Fri Jul 23 14:32:15 GMT 2021","4269","","ru.netology.cases.MainPageTest","","ru.netology.cases.MainPageTest","shouldCorrectPresentation","Презентация главной страницы",""
"failed","Fri Jul 23 14:30:14 GMT 2021","Fri Jul 23 14:30:28 GMT 2021","13951","","ru.netology.cases.OrderByCardTest","","ru.netology.cases.OrderByCardTest","shouldNotSendWithTooSmallMonth","Заявка ""Оплата по карте"" не отправляется со значением месяца, меньше ""01"", в поле ""Месяц""",""
